id,code,name,keywords
TCMS000868,B02.12.02.01,乳食积滞证,乳食内积证；乳食壅积证
TCMS000869,B02.12.02.02,乳食伤胃证,
TCMS000870,B02.12.03.,伤酒证,
TCMS000871,B02.12.03.01,伤酒发热证,
TCMS000872,B02.12.03.02,伤酒头痛证,
TCMS000873,B02.12.03.03,伤酒鼻衄证,酒毒伤鼻证
TCMS000874,B02.12.03.04,伤酒呕血证,酒毒伤胃证
TCMS000875,B02.12.03.05,伤酒泄泻证,酒毒伤脾证
TCMS000876,B02.12.03.06,酒毒伤肝证,
TCMS000877,B02.12.03.07,酒毒伤神证,
TCMS000878,B02.12.04.,伤食兼夹证,
TCMS000879,B02.12.04.01,食浊阻滞证,
TCMS000880,B02.12.04.02,食滞痰阻证,
TCMS000881,B02.13.,结石证类,
TCMS000882,B02.13.01,石阻气机证,结石证；石阻证
TCMS000883,B02.13.02,石阻气闭证,
TCMS000884,B02.14.,虫证类,
TCMS000885,B02.14.01.,虫结证,
TCMS000886,B02.14.01.01,虫积证,
TCMS000887,B02.14.01.02,虫寄皮下证,
TCMS000888,B02.14.01.03.,虫侵于脑证,
TCMS000889,B02.14.01.03.01,吸虫侵脑证,
TCMS000890,B02.14.01.03.02,囊虫侵脑证,
TCMS000891,B02.14.01.04,虫邪犯肺证,
TCMS000892,B02.14.01.05,虫扰胆膈证,蛔虫上扰证
TCMS000893,B02.14.01.06,虫积肠道证,肠道虫积证；虫积小肠证；虫扰于肠证
TCMS000894,B02.14.01.07,蛔结肠闭证,虫积肠闭证；虫阻肠闭证
TCMS000895,B02.14.01.08,虫积化疳证,
TCMS000896,B02.14.01.09,虫扰魄门证,
TCMS000897,B02.14.02.,虫结兼夹证,
TCMS000898,B02.14.02.01,虫湿壅络证,
TCMS000899,B02.14.02.02,虫痰互结证,痰虫互结证；痰虫互搏证
TCMS000900,B02.15.,外伤证类,外伤证
TCMS000901,B02.15.01.,外伤血瘀证,
TCMS000902,B02.15.01.01,外伤瘀滞证,
TCMS000903,B02.15.01.02,外伤损络证,外伤络损证
TCMS000904,B02.15.01.03,外伤瘀滞化脓证,
TCMS000905,B02.15.02,外伤皮肉证,皮肉破损证
TCMS000906,B02.15.02.01,外伤阴肿证,
TCMS000907,B02.15.03.,外伤筋骨证,伤损筋骨证；筋骨伤损证；筋骨外伤证；筋骨不用证
TCMS000908,B02.15.03.01,筋伤筋断证,筋断筋伤证
TCMS000909,B02.15.03.02,筋伤骨断证,筋解骨断证
TCMS000910,B02.15.03.03,外伤筋强证,
TCMS000911,B02.15.03.04,劳伤筋脉证,
TCMS000912,B02.15.04.,外伤损目证,
TCMS000913,B02.15.04.01,撞击伤目证,
TCMS000914,B02.15.04.02,外伤目络证,
TCMS000915,B02.15.04.03,眼珠破损证,
TCMS000916,B02.15.05.,外伤损耳证,
TCMS000917,B02.15.05.01,外伤耳廓证,耳廓外伤证
TCMS000918,B02.15.05.02,外伤内耳证,
TCMS000919,B02.15.06.,外伤损鼻证,
TCMS000920,B02.15.06.01,鼻伤衄血证,
TCMS000921,B02.15.06.02,鼻伤骨折证,
TCMS000922,B02.15.07,外伤动胎证,跌仆伤胎证
TCMS000923,B03.,气血阴阳精髓津液证候类术语,
TCMS000924,B03.01.,气证类,
TCMS000925,B03.01.01.,气机失调证,气机不利证
TCMS000926,B03.01.01.01,营卫不和证,
TCMS000927,B03.01.01.02.,气滞证,气郁证；气结证；气机郁结证
TCMS000928,B03.01.01.02.01.,气机阻滞证,
TCMS000929,B03.01.01.02.01.01,气机郁滞证,
TCMS000930,B03.01.01.02.01.02,气滞耳窍证,
TCMS000931,B03.01.01.02.01.03,气滞声带证,
TCMS000932,B03.01.01.02.01.04,气郁伤肺证,
TCMS000933,B03.01.01.02.01.05,气滞胸膈证,
TCMS000934,B03.01.01.02.01.06,气滞少腹证,少腹气滞证
TCMS000935,B03.01.01.02.02.,气滞兼夹证,
TCMS000936,B03.01.01.02.02.01,气滞湿阻证,气滞湿困证
TCMS000937,B03.01.01.02.02.02,气滞热壅证,气郁化热证；气滞化热证
TCMS000938,B03.01.01.02.02.03,气郁化火证,气滞化火证
TCMS000939,B03.01.01.02.02.04,气滞痰凝证,气郁痰凝证
TCMS000940,B03.01.01.02.02.04.01,气滞痰阻证,气郁痰阻证
TCMS000941,B03.01.01.02.02.04.02,气滞痰凝咽喉证,
TCMS000942,B03.01.01.02.02.04.03,气滞痰结咽喉证,痰结咽喉证
TCMS000943,B03.01.01.02.02.05,气滞水停证,
TCMS000944,B03.01.01.02.02.06,气滞痰瘀证,
TCMS000945,B03.01.01.03.,气闭证,
TCMS000946,B03.01.01.03.01,气机壅闭证,
TCMS000947,B03.01.01.03.02,腑气不通证,
TCMS000948,B03.01.01.03.03,气机闭塞证,
TCMS000949,B03.01.01.03.04,气闭神厥证,气郁神闭证
TCMS000950,B03.01.01.04,气陷证,气虚下陷证
TCMS000951,B03.01.01.04.01,脾气下陷证,脾虚气陷证
TCMS000952,B03.01.01.05.,气逆证,气机上逆证；气机横逆证
TCMS000953,B03.01.01.06,气脱证,元气虚脱证
TCMS000954,B03.01.01.06.01,气随血脱证,
TCMS000955,B03.01.01.06.02,气随液脱证,气随津脱证
TCMS000956,B03.01.02.,气血失调证,
TCMS000957,B03.01.02.01,气血上逆证,
TCMS000958,B03.01.02.02.,气血瘀滞证,
TCMS000959,B03.01.02.02.01,气滞血瘀证,
TCMS000960,B03.01.02.02.01.01,气血痹阻证,
TCMS000961,B03.01.02.02.01.02,气滞血郁证,
TCMS000962,B03.01.02.02.01.03,气血凝滞证,
TCMS000963,B03.01.02.02.01.04,气血凝结证,
TCMS000964,B03.01.02.02.02,气血瘀阻证,气滞血阻证
TCMS000965,B03.01.02.02.02.01,气滞血结证,气滞血阻积证
TCMS000966,B03.01.02.02.02.02,气结血瘀证,
TCMS000967,B03.01.02.02.02.03,气血瘀积证,气结血瘀积证
TCMS000968,B03.01.02.02.02.04,气血瘀滞鼻窍证,
TCMS000969,B03.01.02.02.02.05,气血瘀滞肛门证,
TCMS000970,B03.01.03.,气虚证,
TCMS000971,B03.01.03.01.,气虚失充证,
TCMS000972,B03.01.03.01.01,气虚耳窍失充证,
TCMS000973,B03.01.03.01.02,气虚鼻窍失充证,
TCMS000974,B03.01.03.01.03,气虚咽喉失充证,
TCMS000975,B03.01.03.02,气虚不摄证,
TCMS000976,B03.01.03.02.01,气不摄津证,
TCMS000977,B03.01.03.02.02,气不摄血证,气不统血证；气虚血溢证
TCMS000978,B03.01.03.02.03,气不摄精证,
TCMS000979,B03.01.03.03.,营卫不足证,
TCMS000980,B03.01.03.03.01,营气虚证,营虚证；营气亏虚证
TCMS000981,B03.01.03.03.02,卫气虚证,卫气亏虚证；卫表不固证
TCMS000982,B03.01.03.04.,中气亏虚证,
TCMS000983,B03.01.03.04.01,中气不足证,
TCMS000984,B03.01.03.04.02,气虚不运证,
TCMS000985,B03.01.03.04.03,上气不足证,
TCMS000986,B03.01.03.04.04,中气下陷证,
TCMS000987,B03.01.03.05.,元气不足证,
TCMS000988,B03.01.03.05.01,元气亏虚证,
TCMS000989,B03.01.03.05.02,气虚阳微证,
TCMS000990,B03.01.03.05.03,元气欲脱证,气虚欲脱证
TCMS000991,B03.01.03.05.04,元气败脱证,元气衰败证；元阳衰败证
TCMS000992,B03.01.03.06.,气虚兼夹证,
TCMS000993,B03.01.03.06.01.,气虚夹邪证,气虚夹实证
TCMS000994,B03.01.03.06.01.01,气虚感冒证,气虚外感证
TCMS000995,B03.01.03.06.01.02,气虚寒凝证,
TCMS000996,B03.01.03.06.01.03,气虚气滞证,气虚气壅证
TCMS000997,B03.01.03.06.01.04,气虚发热证,
TCMS000998,B03.01.03.06.01.05,气虚湿阻证,
TCMS000999,B03.01.03.06.01.05.01,气虚湿困证,
TCMS001000,B03.01.03.06.01.06,气虚痰结证,气虚痰阻证；气虚痰滞证
TCMS001001,B03.01.03.06.01.07,气虚饮停证,
TCMS001002,B03.01.03.06.01.07.01,气虚水停证,
TCMS001003,B03.01.03.06.01.08,气虚邪恋证,气虚邪留证
TCMS001004,B03.01.03.06.01.08.01,气虚余热证,
TCMS001005,B03.01.03.06.01.08.02,气虚毒恋证,气虚毒滞证
TCMS001006,B03.01.03.06.02,气虚血瘀证,气虚血滞证；气虚血涩证；气虚血凝证；气虚瘀滞证
TCMS001007,B03.01.03.06.02.01,气虚络瘀证,
TCMS001008,B03.01.03.06.02.02,气虚络损证,
TCMS001009,B03.01.04.,气血两虚证,
TCMS001010,B03.01.04.01,气血亏虚证,气血不足证；气血虚弱证；气血两亏证；气虚血亏证
TCMS001011,B03.01.04.02,气血两伤证,
TCMS001012,B03.01.04.03,气血衰竭证,
TCMS001013,B03.01.04.03.01,气血衰败证,
TCMS001014,B03.01.04.03.02,气衰血脱证,气血两脱证；气虚血脱证
TCMS001015,B03.01.04.04.,气血两虚兼夹证,
TCMS001016,B03.01.04.04.01,气血两虚毒滞证,气血亏虚，毒滞难化证；气血亏虚，邪毒久困证
TCMS001017,B03.01.04.04.02,气血两虚动风证,
TCMS001018,B03.01.05.,气阴两虚证,气阴两亏证
TCMS001019,B03.01.05.01,气阴亏虚证,气阴不足证
TCMS001020,B03.01.05.01.01,气虚津亏证,
TCMS001021,B03.01.05.01.02,气营两虚证,气营不足证；气营亏虚证
TCMS001022,B03.01.05.02,气阴两伤证,阴伤气弱证；阴伤气耗证
TCMS001023,B03.01.05.03,气液耗伤证,
TCMS001024,B03.01.05.04,气阴耗竭证,气阴耗伤证
TCMS001025,B03.02.,血证类,
TCMS001026,B03.02.01.,血寒证,
TCMS001027,B03.02.01.01,血寒凝滞证,
TCMS001028,B03.02.01.02,血虚寒凝证,
TCMS001029,B03.02.02.,血热证,
TCMS001030,B03.02.02.01.,血热内盛证,
TCMS001031,B03.02.02.01.01,血热壅滞证,
TCMS001032,B03.02.02.01.01.01,血热壅滞胞睑证,
TCMS001033,B03.02.02.01.02,血热扰神证,
TCMS001034,B03.02.02.01.03,血热伤络证,
TCMS001035,B03.02.02.01.04,血热妄行证,血热内扰证
TCMS001036,B03.02.02.01.05,血热内陷证,
TCMS001037,B03.02.02.02.,血热兼夹证,
TCMS001038,B03.02.02.02.01.,血热夹邪证,
TCMS001039,B03.02.02.02.01.01,血热风盛证,风热血热证
TCMS001040,B03.02.02.02.01.02,血热风燥证,
TCMS001041,B03.02.02.02.01.03,血热挟湿证,
TCMS001042,B03.02.02.02.01.04,血热瘀滞证,血热瘀结证
TCMS001043,B03.02.02.02.02.,血热伤阴证,血热阴虚证
TCMS001044,B03.02.02.02.02.01,血热化燥证,
TCMS001045,B03.02.02.02.02.02,血热耗阴证,
TCMS001046,B03.02.03.,血虚证,
TCMS001047,B03.02.03.01,血虚亏损证,血亏证
TCMS001048,B03.02.03.02.,血虚失养证,
TCMS001049,B03.02.03.02.01,血不润肤证,血虚肤燥证
TCMS001050,B03.02.03.02.02,血虚唇燥证,血虚口燥证
TCMS001051,B03.02.03.02.03,血虚耳燥证,
TCMS001052,B03.02.03.02.04,血虚耳窍失养证,
TCMS001053,B03.02.03.02.05,血虚鼻窍失养证,
TCMS001054,B03.02.03.02.06,血虚络损证,
TCMS001055,B03.02.03.02.07,血不荣筋证,血不濡筋证；血不养筋证；筋失濡润证
TCMS001056,B03.02.03.02.08,血不养心证,
TCMS001057,B03.02.03.02.09,血不养肝证,
TCMS001058,B03.02.03.02.10,血虚肠燥证,血虚肠结证
TCMS001059,B03.02.03.03.,血虚阴亏证,
TCMS001060,B03.02.03.03.01,血虚津亏证,
TCMS001061,B03.02.03.03.02,营血虚证,营血不足证；营血亏虚证
TCMS001062,B03.02.03.03.03,阴血亏虚证,阴血亏损证；阴虚血弱证；阴虚血亏证
TCMS001063,B03.02.03.03.03.01,阴血不足证,
TCMS001064,B03.02.03.03.03.02,阴血虚衰证,
TCMS001065,B03.02.03.04.,血枯证,
TCMS001066,B03.02.03.04.01,血枯经闭证,
TCMS001067,B03.02.03.04.02,血枯瘀阻证,
TCMS001068,B03.02.03.05,亡血证,血脱证；血脉损伤证
TCMS001069,B03.02.03.06.,血虚兼夹证,血虚夹实证
TCMS001070,B03.02.03.06.01,血虚肝旺证,
TCMS001071,B03.02.03.06.02,血虚感冒证,血虚外感证
TCMS001072,B03.02.03.06.03,血虚风盛证,
TCMS001073,B03.02.03.06.03.01,血虚风袭证,血虚风扰证
TCMS001074,B03.02.03.06.03.02,血虚风燥证,血虚肤燥生风证
TCMS001075,B03.02.03.06.03.03,血虚动风证,血虚生风证；血虚风动证
TCMS001076,B03.02.03.06.04,血虚寒厥证,
TCMS001077,B03.02.03.06.05,血虚阳浮证,
TCMS001078,B03.02.03.06.06,血虚内热证,血虚发热证
TCMS001079,B03.02.03.06.07,血虚挟痰证,血虚痰阻证
TCMS001080,B03.02.03.06.08,血虚挟瘀证,血虚血瘀证；血虚瘀阻证
TCMS001081,B03.02.03.06.09,血虚邪恋证,
TCMS001082,B03.02.03.06.09.01,血虚毒恋证,血虚毒滞证
TCMS001083,B03.02.04.,血燥证,
TCMS001084,B03.02.04.01,血燥失养证,
TCMS001085,B03.02.04.02,血燥生风证,
TCMS001086,B03.02.05.,血瘀证,
TCMS001087,B03.02.05.01.,瘀血内结证,瘀血内阻证；瘀结证
TCMS001088,B03.02.05.01.01,血瘀气滞证,
TCMS001089,B03.02.05.01.02,血瘀气逆证,
TCMS001090,B03.02.05.01.03,血瘀络滞证,血瘀络阻证
TCMS001091,B03.02.05.01.04,干血内结证,
TCMS001092,B03.02.05.01.05,血瘀成积证,血瘀积结证；瘀血内积证；瘀血留积证
TCMS001093,B03.02.05.02.,血瘀兼夹证,
TCMS001094,B03.02.05.02.01,血瘀风燥证,
TCMS001095,B03.02.05.02.02,血瘀痰滞证,血瘀痰凝证
TCMS001096,B03.02.05.02.03,血瘀水停证,
TCMS001097,B03.02.05.02.04,血瘀化热证,瘀血化热证；血瘀化火证
TCMS001098,B03.02.05.02.05,血瘀成痈证,
TCMS001099,B03.02.05.02.06,血瘀肉腐证,
TCMS001100,B03.02.05.02.07,血败肉腐证,
TCMS001101,B03.02.05.02.08,血瘀动血证,
TCMS001102,B03.03.,阴证类,
TCMS001103,B03.03.01.,阴寒证,
TCMS001104,B03.03.01.01,阴寒凝滞证,
TCMS001105,B03.03.01.02,阴寒凝聚证,
TCMS001106,B03.03.01.03,阴寒内闭证,
TCMS001107,B03.03.02.,阴毒证,
TCMS001108,B03.03.02.01,阴寒疫毒证,阴毒外发证
TCMS001109,B03.03.02.02,阴毒凝结证,阴毒凝聚证
TCMS001110,B03.03.03.,阴虚证,
TCMS001111,B03.03.03.01,阴液亏虚证,阴液不足证；阴虚液亏证
TCMS001112,B03.03.03.01.01,阴津亏虚证,阴津不足证；阴虚津亏证
TCMS001113,B03.03.03.01.02,阴液涸竭证,阴液乏竭证
TCMS001114,B03.03.03.01.03,阴伤证,伤阴证
TCMS001115,B03.03.03.01.03.01,腑实阴伤证,
TCMS001116,B03.03.03.01.03.02,疹后阴伤证,
TCMS001117,B03.03.03.01.03.03,阴伤胃败证,
TCMS001118,B03.03.03.02.,阴虚内燥证,
TCMS001119,B03.03.03.02.01,阴虚肠燥证,
TCMS001120,B03.03.03.02.02,阴虚血燥证,
TCMS001121,B03.03.03.02.03.,阴虚失濡证,
TCMS001122,B03.03.03.02.03.01,肌肤失养证,
TCMS001123,B03.03.03.02.03.02,阴虚耳窍失濡证,
TCMS001124,B03.03.03.02.03.03,阴虚鼻窍失濡证,
TCMS001125,B03.03.03.02.03.04,阴虚咽喉失濡证,
TCMS001126,B03.03.03.03.,阴精亏虚证,
TCMS001127,B03.03.03.03.01,阴虚精亏证,阴精不足证
TCMS001128,B03.03.03.03.02,真阴亏虚证,真阴不足证
TCMS001129,B03.03.03.04.,阴液亏脱证,
TCMS001130,B03.03.03.04.01,阴虚液脱证,
TCMS001131,B03.03.03.04.02,亡阴证,真阴衰竭证；阴脱证
TCMS001132,B03.03.03.05.,阴虚兼夹证,阴虚夹实证
TCMS001133,B03.03.03.05.01,阴虚感冒证,阴虚外感证
TCMS001134,B03.03.03.05.02,阴虚热盛证,阴虚内热证
TCMS001135,B03.03.03.05.02.01,阴虚热郁证,阴虚郁热证
TCMS001136,B03.03.03.05.02.02,阴虚血热证,
TCMS001137,B03.03.03.05.02.03,阴虚余热证,
TCMS001138,B03.03.03.05.03,阴虚夹湿证,
TCMS001139,B03.03.03.05.03.01,阴虚湿阻证,阴虚湿困证
TCMS001140,B03.03.03.05.03.02,阴虚湿热证,
TCMS001141,B03.03.03.05.04,阴虚痰阻证,阴虚痰结证；阴虚痰湿证；阴虚痰浊证
TCMS001142,B03.03.03.05.04.01,阴虚痰热证,阴虚痰火证
TCMS001143,B03.03.03.05.04.02,阴虚痰恋证,
TCMS001144,B03.03.03.05.05,阴虚水停证,
TCMS001145,B03.03.03.05.06,阴虚毒盛证,
TCMS001146,B03.03.03.05.06.01,阴虚毒恋证,阴虚毒滞证；阴虚邪恋证；阴虚邪留证
TCMS001147,B03.03.03.05.06.02,阴虚风毒证,
TCMS001148,B03.03.03.05.06.03,阴虚热毒证,阴虚火毒证
TCMS001149,B03.03.03.05.06.04,阴虚水毒证,
TCMS001150,B03.03.03.05.07,阴虚气滞证,
TCMS001151,B03.03.03.05.08,阴虚血瘀证,阴虚瘀热证
TCMS001152,B03.03.03.05.09,阴虚火旺证,阴虚火动证；阴虚火浮证
TCMS001153,B03.03.03.05.09.01,阴虚火炎证,
TCMS001154,B03.03.03.05.09.02,阴虚火炽证,
TCMS001155,B03.03.03.05.09.03,阴虚动血证,
TCMS001156,B03.03.03.05.10,阴虚动风证,阴虚风动证；阴虚肝风内动证；虚风内动证
TCMS001157,B03.03.04.,阴阳失调证,
TCMS001158,B03.03.04.01,阴阳两虚证,阴阳两亏证；阴损阳亏证
TCMS001159,B03.03.04.01.01,阴损及阳证,
TCMS001160,B03.03.04.01.02,阳损及阴证,
TCMS001161,B03.03.04.02,阴虚阳亢证,
TCMS001162,B03.03.04.02.01,阴虚阳浮证,
TCMS001163,B03.03.04.03,阴盛阳虚证,阴盛阳衰证
TCMS001164,B03.03.04.04,阴竭阳脱证,
TCMS001165,B03.04.,阳证类,
TCMS001166,B03.04.01.,阳实证,
TCMS001167,B03.04.01.01,阳毒证,阳毒外发证
TCMS001168,B03.04.02.,阳虚证,阳虚证类
TCMS001169,B03.04.02.01.,阳气亏虚证,
TCMS001170,B03.04.02.01.01,阳气不足证,
TCMS001171,B03.04.02.01.02,阳气虚衰证,
TCMS001172,B03.04.02.01.03,阳虚内寒证,阳虚寒盛证
TCMS001173,B03.04.02.01.04,元阳亏虚证,
TCMS001174,B03.04.02.01.05,阳伤证,伤阳证
TCMS001175,B03.04.02.01.05.01,寒燥伤阳证,
TCMS001176,B03.04.02.01.05.02,外寒伤阳证,
TCMS001177,B03.04.02.02.,阳虚失煦证,
TCMS001178,B03.04.02.02.01,清阳不升证,清气不升证
TCMS001179,B03.04.02.02.02,阳虚鼻窍失煦证,
TCMS001180,B03.04.02.02.03,阳虚耳窍失煦证,
TCMS001181,B03.04.02.03.,虚阳外越证,虚阳上浮证；虚阳浮越证
TCMS001182,B03.04.02.03.01,戴阳证,
TCMS001183,B03.04.02.03.02,元阳欲脱证,阳气欲脱证；阳虚欲脱证
TCMS001184,B03.04.02.03.03,亡阳证,阳脱证；阳气暴脱证；元阳虚脱证；元阳外脱证
TCMS001185,B03.04.02.04.,阳虚兼夹证,阳虚夹实证
TCMS001186,B03.04.02.04.01,阳虚感冒证,阳虚外感证；阳虚感寒证
TCMS001187,B03.04.02.04.02,阳虚气滞证,
TCMS001188,B03.04.02.04.03,阳虚寒滞证,
TCMS001189,B03.04.02.04.03.01,阳虚寒凝证,
TCMS001190,B03.04.02.04.03.02,阳虚寒湿阻络证,
TCMS001191,B03.04.02.04.03.03,阳虚寒厥证,
TCMS001192,B03.04.02.04.04,阳虚湿阻证,阳虚湿困证
TCMS001193,B03.04.02.04.05,阳虚痰凝证,阳虚痰阻证
TCMS001194,B03.04.02.04.05.01,阳虚寒痰证,
TCMS001195,B03.04.02.04.05.02,阳虚饮停证,
TCMS001196,B03.04.02.04.06,阳虚水泛证,阳虚水停证
TCMS001197,B03.04.02.04.07,阳虚血瘀证,
TCMS001198,B03.04.02.04.08,阳虚邪恋证,
TCMS001199,B03.04.02.04.08.01,阳虚毒恋证,阳虚毒滞证
TCMS001200,B03.05.,精髓证类,
TCMS001201,B03.05.01,精髓亏虚证,精髓不足证；精亏髓减证；精枯髓涸证
TCMS001202,B03.05.02.,精亏证,
TCMS001203,B03.05.02.01,精气亏虚证,精气不足证；精虚气弱证；精亏气虚证
TCMS001204,B03.05.02.02,精血亏虚证,精血不足证；精亏血弱证；精虚血少证
TCMS001205,B03.05.03.,髓亏证,
TCMS001206,B03.05.03.01,髓海不足证,脑髓失养证
TCMS001207,B03.05.03.02,髓枯筋痿证,肝肾亏虚，髓枯筋痿证
TCMS001208,B03.05.03.03,髓虚骨弱证,
TCMS001209,B03.05.03.04,髓虚骨寒证,
TCMS001210,B03.06.,津液证类,
TCMS001211,B03.06.01.,津液亏虚证,津液亏损证
TCMS001212,B03.06.01.01,津液不足证,津亏证
TCMS001213,B03.06.01.02,津液亏涸证,津液亏耗证；津液干枯证
TCMS001214,B03.06.01.03,液亏证,液伤证
TCMS001215,B03.06.01.04,液脱证,
TCMS001216,B03.06.02.,津气亏虚证,
TCMS001217,B03.06.02.01,津气两伤证,
TCMS001218,B03.06.02.02,津气欲脱证,
TCMS001219,B03.06.03.,津亏兼夹证,
TCMS001220,B03.06.03.01,津伤化燥证,津伤燥热证
TCMS001221,B03.06.03.02,津亏热结证,液干热结证
TCMS001222,B03.06.03.03,津枯肠结证,液亏肠结证
TCMS001223,B04.,脏腑官窍证候类术语,
TCMS001224,B04.01.,心系证类,
TCMS001225,B04.01.01.,心证类,
TCMS001226,B04.01.01.01.,心寒证,
TCMS001227,B04.01.01.01.01,心中寒证,
TCMS001228,B04.01.01.01.02,寒凝心脉证,寒滞心脉证
TCMS001229,B04.01.01.02.,心热证,
TCMS001230,B04.01.01.02.01,热邪入心证,
TCMS001231,B04.01.01.02.02,心火炽盛证,心火亢盛证；心经火盛证
TCMS001232,B04.01.01.02.02.01,心火上炎证,心火偏亢证
TCMS001233,B04.01.01.02.03.,心热兼夹证,
TCMS001234,B04.01.01.02.03.01,心热阴虚证,
TCMS001235,B04.01.01.02.03.02,心热血瘀证,
TCMS001236,B04.01.01.03.,心虚证,
TCMS001237,B04.01.01.03.01,心气虚证,心气亏虚证；心气虚弱证
TCMS001238,B04.01.01.03.01.01,心气不足证,
TCMS001239,B04.01.01.03.01.02,心气虚衰证,
TCMS001240,B04.01.01.03.01.03,心气血两虚证,
TCMS001241,B04.01.01.03.01.04,心气阴两虚证,
TCMS001242,B04.01.01.03.02,心血虚证,心血亏虚证；心虚血少证
TCMS001243,B04.01.01.03.02.01,心血不足证,
TCMS001244,B04.01.01.03.02.02,心阴血虚证,
TCMS001245,B04.01.01.03.03,心阴虚证,心阴亏虚证
TCMS001246,B04.01.01.03.03.01,心营亏虚证,心营过耗证
TCMS001247,B04.01.01.03.03.01.01,心营耗损证,
TCMS001248,B04.01.01.03.03.02,心阴不足证,
TCMS001249,B04.01.01.03.03.03,心阴亏损证,
TCMS001250,B04.01.01.03.03.04,心阴虚火旺证,心阴虚阳亢证
TCMS001251,B04.01.01.03.03.05,心阴阳两虚证,
TCMS001252,B04.01.01.03.04,心阳虚证,心阳气虚证；心阳亏虚证
TCMS001253,B04.01.01.03.04.01,心阳不足证,心阳不振证
TCMS001254,B04.01.01.03.04.02,心阳虚衰证,
TCMS001255,B04.01.01.03.04.03,心阳虚脱证,
TCMS001256,B04.01.01.03.04.04,心阳暴脱证,心阳欲脱证
TCMS001257,B04.01.01.04.,心神不宁证,心神不安证
TCMS001258,B04.01.01.04.01,浊毒扰神证,
TCMS001259,B04.01.01.04.02,心神惑乱证,心神散乱证
TCMS001260,B04.01.01.04.03,忧伤神气证,
TCMS001261,B04.01.01.04.04,心神劳伤证,
TCMS001262,B04.01.01.04.05,心虚神怯证,
TCMS001263,B04.01.01.04.06,心虚惊悸证,
TCMS001264,B04.01.01.04.07,阳亢扰神证,
TCMS001265,B04.01.01.04.08,热扰心神证,
TCMS001266,B04.01.01.04.09,火扰心神证,火热扰心证
TCMS001267,B04.01.01.04.10,浊毒闭神证,浊毒闭窍证
TCMS001268,B04.01.01.05.,心血瘀滞证,
TCMS001269,B04.01.01.05.01,心血瘀阻证,心血瘀痹证；心脉瘀阻证；心脉痹阻证
TCMS001270,B04.01.01.05.01.01,心气滞血瘀证,
TCMS001271,B04.01.01.05.02.,心虚血瘀证,
TCMS001272,B04.01.01.05.02.01,心气虚血瘀证,
TCMS001273,B04.01.01.05.02.02,心阴虚血瘀证,
TCMS001274,B04.01.01.05.02.03,心阳虚血瘀证,
TCMS001275,B04.01.01.06.,心经证,
TCMS001276,B04.01.01.06.01,心脉气滞证,气滞心脉证
TCMS001277,B04.01.01.06.02,心经积热证,心经实火证
TCMS001278,B04.01.01.06.03,心经实火犯目证,
TCMS001279,B04.01.01.06.04,心经虚火犯目证,
TCMS001280,B04.01.02.,小肠证类,
TCMS001281,B04.01.02.01,小肠气滞证,小肠气痛证
TCMS001282,B04.01.02.02,小肠虚寒证,
TCMS001283,B04.01.02.03,小肠实热证,
TCMS001284,B04.02.,肝系证类,
TCMS001285,B04.02.01.,肝证类,
TCMS001286,B04.02.01.01.,肝寒证,
TCMS001287,B04.02.01.01.01,肝中寒证,
TCMS001288,B04.02.01.02.,肝热证,
TCMS001289,B04.02.01.02.01,肝实热证,
TCMS001290,B04.02.01.02.02.,肝火证,
TCMS001291,B04.02.01.02.02.01,肝火炽盛证,肝火亢盛证；肝火旺盛证
TCMS001292,B04.02.01.02.02.02,肝火上炎证,肝火上扰证；肝热上扰证；肝火上扰清窍证
TCMS001293,B04.02.01.02.02.02.01,肝火犯头证,
TCMS001294,B04.02.01.02.03.,肝热兼夹证,
TCMS001295,B04.02.01.02.03.01,肝热气滞证,
TCMS001296,B04.02.01.02.03.02,肝热阴虚证,
TCMS001297,B04.02.01.02.03.03,肝火湿热证,肝火湿热上攻证
TCMS001298,B04.02.01.02.03.04,肝火痰热证,
TCMS001299,B04.02.01.03.,肝虚证,
TCMS001300,B04.02.01.03.01,肝气虚证,肝气亏虚证
TCMS001301,B04.02.01.03.01.01,肝气不足证,
TCMS001302,B04.02.01.03.02,肝血虚证,肝血亏虚证
TCMS001303,B04.02.01.03.02.01,肝不藏血证,
TCMS001304,B04.02.01.03.02.02,肝血不足证,
TCMS001305,B04.02.01.03.03,肝阴虚证,肝阴亏虚证
TCMS001306,B04.02.01.03.03.01,肝阴不足证,
TCMS001307,B04.02.01.03.03.02,肝阴虚阳亢证,阴虚肝旺证
TCMS001308,B04.02.01.03.04,肝阳虚证,肝虚寒证；肝阳亏虚证
TCMS001309,B04.02.01.03.04.01,肝阳不足证,
TCMS001310,B04.02.01.03.05.,肝虚兼夹证,
TCMS001311,B04.02.01.03.05.01,肝虚风动证,
TCMS001312,B04.02.01.03.05.01.01,肝血虚动风证,
TCMS001313,B04.02.01.03.05.01.02,肝阴虚动风证,
TCMS001314,B04.02.01.03.05.02,肝虚血瘀证,血虚肝瘀证
TCMS001315,B04.02.01.03.05.02.01,肝瘀血虚证,
TCMS001316,B04.02.01.03.05.02.02,肝气虚血瘀证,
TCMS001317,B04.02.01.03.05.02.03,肝阴虚血瘀证,
TCMS001318,B04.02.01.04.,肝实证,
TCMS001319,B04.02.01.04.01.,肝郁证,
TCMS001320,B04.02.01.04.01.01,肝气郁结证,
