id,code,name,keywords
TCM000647,A08.02.01.05.01,发际疮,
TCM000648,A08.02.01.05.02,坐板疮,
TCM000650,A08.02.02.01,颜面部疔疮,
TCM000651,A08.02.02.01.01,唇疔,
TCM000652,A08.02.02.01.02,鼻疔,
TCM000653,A08.02.02.01.03,眉疔,
TCM000654,A08.02.02.01.04,颧疔,
TCM000655,A08.02.02.01.05,承浆疔,
TCM000656,A08.02.02.01.06,人中疔,
TCM000657,A08.02.02.01.07,耳疔,
TCM000658,A08.02.02.02,手足部疔疮,
TCM000659,A08.02.02.02.01,蛇眼疔,
TCM000660,A08.02.02.02.02,蛇头疔,瘭疽
TCM000661,A08.02.02.02.03,蛇肚疔,中节疔|蛇腹疔
TCM000662,A08.02.02.02.04,托盘疔,
TCM000663,A08.02.02.02.05,蛇节疔,
TCM000664,A08.02.02.02.06,蛀节疔,
TCM000665,A08.02.02.02.07,合谷疔,虎口疔
TCM000666,A08.02.02.02.08,蛇背疔,
TCM000667,A08.02.02.02.09,沿爪疔,
TCM000668,A08.02.02.02.10,水白疔,
TCM000669,A08.02.02.02.11,足底疔,
TCM000670,A08.02.02.03,红丝疔,
TCM000671,A08.02.02.04,烂疔,
TCM000672,A08.02.02.05,疔疮走黄,癀走
TCM000673,A08.02.02.06,疫疔,鱼脐疔|紫燕疔
TCM000675,A08.02.03.01,颏痈,承浆痈
TCM000676,A08.02.03.02,颧痈,
TCM000677,A08.02.03.03,托腮痈,
TCM000678,A08.02.03.04,颊车痈,
TCM000679,A08.02.03.05,臂痈,
TCM000680,A08.02.03.06,冬瓜串,
TCM000681,A08.02.03.07,肘痈,
TCM000682,A08.02.03.08,腕痈,
TCM000683,A08.02.03.09,丫痈,
TCM000684,A08.02.03.10,胁痈,穿胁痈
TCM000685,A08.02.03.11,脐痈,
TCM000686,A08.02.03.12,腹皮痈,
TCM000687,A08.02.03.13,中脘痈,
TCM000688,A08.02.03.14,冲疽,冲痈
TCM000689,A08.02.03.15,吓痈,
TCM000690,A08.02.03.16,幽痈,
TCM000691,A08.02.03.17,腰带痈,
TCM000692,A08.02.03.18,悬痈,
TCM000693,A08.02.03.19,股疽,
TCM000694,A08.02.03.20,伏兔疽,
TCM000695,A08.02.03.21,膝痈,
TCM000696,A08.02.03.22,膝弯痈,委中毒|腘窝毒
TCM000697,A08.02.03.23,黄瓜痈,
TCM000698,A08.02.03.24,颈痈,夹喉痈
TCM000699,A08.02.03.25,腋痈,
TCM000700,A08.02.03.26,胯腹痈,
TCM000701,A08.02.03.27,痰毒,
TCM000703,A08.02.04.01,锁喉痈,
TCM000704,A08.02.04.02,臀痈,
TCM000705,A08.02.04.03,手背发,
TCM000706,A08.02.04.04,环项发,
TCM000707,A08.02.04.05,三里发,
TCM000708,A08.02.04.06,腓腨发,鱼肚痈
TCM000709,A08.02.04.07,足背发,
TCM000711,A08.02.05.01,有头疽,
TCM000712,A08.02.05.01.01,百会疽,玉顶疽
TCM000713,A08.02.05.01.02,眉心疽,
TCM000714,A08.02.05.01.03,鬓疽,太阳疽
TCM000715,A08.02.05.01.04,颧疽,
TCM000716,A08.02.05.01.05,脑疽,
TCM000717,A08.02.05.01.05.01,正对口疽,对口疽
TCM000718,A08.02.05.01.05.02,偏对口疽,偏对口
TCM000719,A08.02.05.01.06,夭疽,
TCM000720,A08.02.05.01.07,天柱疽,
TCM000721,A08.02.05.01.08,背疽,发背疽|发背
TCM000722,A08.02.05.01.09,肩疽,
TCM000723,A08.02.05.01.10,对脐发疽,
TCM000724,A08.02.05.01.11,膻中疽,
TCM000725,A08.02.05.01.12,脐上疽,
TCM000726,A08.02.05.01.13,少腹疽,
TCM000727,A08.02.05.01.14,石榴疽,
TCM000728,A08.02.05.01.15,厉疽,
TCM000729,A08.02.05.01.16,疽毒内陷,
TCM000730,A08.02.05.02,无头疽,
TCM000731,A08.02.05.02.01,附骨疽,多骨疽|咬骨疽|朽骨疽
TCM000732,A08.02.05.02.01.01,急性附骨疽,
TCM000733,A08.02.05.02.01.02,慢性附骨疽,
TCM000734,A08.02.05.02.02,环跳疽,
TCM000735,A08.02.05.02.03,尾闾发,鹳口疽|锐疽
TCM000736,A08.02.05.02.04,井疽,溃心冷漏|穿心冷漏
TCM000737,A08.02.05.02.05,胫疽,
TCM000738,A08.02.05.02.06,腓腨疽,驴眼疮
TCM000739,A08.02.05.02.07,足踝疽,
TCM000741,A08.02.06.01,暑湿流注,
TCM000742,A08.02.06.02,余毒流注,
TCM000743,A08.02.06.03,瘀血流注,
TCM000744,A08.02.06.04,髂窝流注,
TCM000745,A08.02.07,发颐,
TCM000746,A08.02.08,无名肿毒,
TCM000747,A08.02.09,痰核,
TCM000748,A08.02.10,臖核,
TCM000749,A08.02.11,瘰疬,
TCM000750,A08.02.11.01,马刀挟瘿,
TCM000751,A08.02.11.02,鼠瘘,
TCM000752,A08.02.11.03,蟠蛇疬,锁颈疬
TCM000753,A08.02.11.04,缺盆疽,
